output_frame,source_rgb_frame,mapping_kind,derived_color_device_timestamp_us,cmm_fractional_frame_counter,lower_camera_timecode_id,upper_camera_timecode_id,nearest_anchor_alignment_error_ms,camera_glove_valid
331,331,camera_timecode_anchor,1788012781828991.000,275830.115348,163,163,0.961231,1
332,332,timestamp_inferred,1788012781862417.500,275834.135353,163,164,0.961231,1
333,333,camera_timecode_anchor,1788012781895844.000,275838.155357,164,164,1.294644,1
334,334,timestamp_inferred,1788012781929267.000,275842.215896,164,165,1.294644,1
335,335,camera_timecode_anchor,1788012781962690.000,275846.276434,165,165,2.303618,0
336,336,timestamp_inferred,1788012781996115.500,275850.240565,165,166,2.303618,0
337,337,camera_timecode_anchor,1788012782029541.000,275854.204697,166,166,1.705807,1
338,338,timestamp_inferred,1788012782062962.000,275858.013312,166,167,1.705807,1
339,339,camera_timecode_anchor,1788012782096383.000,275861.821926,167,167,-1.483946,1
340,340,timestamp_inferred,1788012782129809.000,275865.648068,167,168,-1.483946,1
341,341,camera_timecode_anchor,1788012782163235.000,275869.474209,168,168,-4.381595,1
342,342,timestamp_inferred,1788012782196663.000,275874.012840,168,169,-4.381595,1
343,343,camera_timecode_anchor,1788012782230091.000,275878.551472,169,169,-3.737734,1
344,344,timestamp_inferred,1788012782263519.500,275882.604810,169,170,-3.737734,1
345,345,camera_timecode_anchor,1788012782296948.000,275886.658147,170,170,-2.848771,1
346,346,timestamp_inferred,1788012782330374.000,275890.684282,170,171,-2.848771,1
347,347,camera_timecode_anchor,1788012782363800.000,275894.710417,171,171,-2.413195,1
348,348,timestamp_inferred,1788012782397225.500,275898.856688,171,172,-2.413195,1
349,349,camera_timecode_anchor,1788012782430651.000,275903.002960,172,172,0.024663,0
350,350,timestamp_inferred,1788012782464077.000,275907.096865,172,173,0.024663,0
351,351,camera_timecode_anchor,1788012782497503.000,275911.190770,173,173,1.589754,1
352,352,timestamp_inferred,1788012782530934.000,275915.457751,173,174,1.589754,1
353,353,camera_timecode_anchor,1788012782564365.000,275919.724731,174,174,-2.293907,1
354,354,timestamp_inferred,1788012782597790.500,275923.850489,174,175,-2.293907,1
355,355,camera_timecode_anchor,1788012782631216.000,275927.976246,175,175,-0.197947,0
356,356,timestamp_inferred,1788012782664640.000,275932.160527,175,176,-0.197947,0
357,357,camera_timecode_anchor,1788012782698064.000,275936.344807,176,176,2.873395,1
358,358,timestamp_inferred,1788012782731491.500,275940.345751,176,177,2.873395,1
359,359,camera_timecode_anchor,1788012782764919.000,275944.346695,177,177,2.889128,1
360,360,timestamp_inferred,1788012782798345.000,275948.432147,177,178,2.889128,1
361,361,camera_timecode_anchor,1788012782831771.000,275952.517599,178,178,4.313322,1
362,362,timestamp_inferred,1788012782865196.500,275956.490145,178,179,4.313322,1
363,363,camera_timecode_anchor,1788012782898622.000,275960.462691,179,179,-4.477579,1
364,364,timestamp_inferred,1788012782932053.000,275964.449185,179,180,-4.477579,1
365,365,camera_timecode_anchor,1788012782965484.000,275968.435680,180,180,3.630664,1
366,366,timestamp_inferred,1788012782998908.500,275972.468204,180,181,3.630664,1
367,367,camera_timecode_anchor,1788012783032333.000,275976.500729,181,181,-4.160595,1
368,368,timestamp_inferred,1788012783065762.000,275980.567918,181,182,-4.160595,1
369,369,camera_timecode_anchor,1788012783099191.000,275984.635107,182,182,-3.040773,1
370,370,timestamp_inferred,1788012783132614.000,275988.661399,182,183,-3.040773,1
371,371,camera_timecode_anchor,1788012783166037.000,275992.687690,183,183,-2.602580,1
372,372,timestamp_inferred,1788012783199462.500,275996.688798,183,184,-2.602580,1
373,373,camera_timecode_anchor,1788012783232888.000,276000.689905,184,184,-2.584124,1
374,374,timestamp_inferred,1788012783266314.000,276004.726958,184,185,-2.584124,1
375,375,camera_timecode_anchor,1788012783299740.000,276008.764012,185,185,-1.966568,1
376,376,timestamp_inferred,1788012783333162.000,276012.840926,185,186,-1.966568,1
377,377,camera_timecode_anchor,1788012783366584.000,276016.917840,186,186,-0.684670,1
378,378,timestamp_inferred,1788012783400010.500,276020.987735,186,187,-0.684670,1
379,379,camera_timecode_anchor,1788012783433437.000,276025.057630,187,187,0.480251,1
380,380,timestamp_inferred,1788012783466862.000,276028.008377,187,188,0.480251,1
381,381,timestamp_inferred,1788012783500287.000,276030.959123,187,188,-0.751087,1
382,382,camera_timecode_anchor,1788012783533712.000,276033.909870,188,188,-0.751087,1
383,383,timestamp_inferred,1788012783567137.000,276037.993441,188,189,-0.751087,1
384,384,camera_timecode_anchor,1788012783600562.000,276042.077013,189,189,0.641773,1
385,385,timestamp_inferred,1788012783633984.500,276046.031745,189,190,0.641773,1
386,386,camera_timecode_anchor,1788012783667407.000,276049.986478,190,190,-0.112686,1
387,387,timestamp_inferred,1788012783700836.500,276054.080926,190,191,-0.112686,1
388,388,camera_timecode_anchor,1788012783734266.000,276058.175374,191,191,1.461446,1
389,389,timestamp_inferred,1788012783767692.500,276062.230227,191,192,1.461446,1
390,390,camera_timecode_anchor,1788012783801119.000,276066.285081,192,192,2.375677,0
391,391,timestamp_inferred,1788012783834544.500,276070.379283,192,193,2.375677,0
392,392,camera_timecode_anchor,1788012783867970.000,276074.473485,193,193,3.945711,1
393,393,timestamp_inferred,1788012783901400.500,276078.169254,193,194,3.945711,1
394,394,camera_timecode_anchor,1788012783934831.000,276081.865024,194,194,-1.124803,0
395,395,timestamp_inferred,1788012783968255.500,276085.936996,194,195,-1.124803,0
396,396,camera_timecode_anchor,1788012784001680.000,276090.008969,195,195,0.074739,1
397,397,timestamp_inferred,1788012784035107.500,276094.041724,195,196,0.074739,1
398,398,camera_timecode_anchor,1788012784068535.000,276098.074479,196,196,0.620656,1
399,399,timestamp_inferred,1788012784101960.500,276102.124331,196,197,0.620656,1
400,400,camera_timecode_anchor,1788012784135386.000,276106.174183,197,197,1.451526,0
401,401,timestamp_inferred,1788012784168815.000,276110.634608,197,198,1.451526,0
402,402,camera_timecode_anchor,1788012784202244.000,276115.095034,198,198,0.791947,1
403,403,timestamp_inferred,1788012784235670.000,276119.190008,198,199,0.791947,1
404,404,camera_timecode_anchor,1788012784269096.000,276123.284982,199,199,2.374850,1
405,405,timestamp_inferred,1788012784302522.000,276127.398182,199,200,2.374850,1
406,406,camera_timecode_anchor,1788012784335948.000,276131.511383,200,200,4.261521,0
407,407,timestamp_inferred,1788012784369370.500,276135.576141,200,201,4.261521,0
408,408,camera_timecode_anchor,1788012784402793.000,276139.640899,201,201,-2.992509,1
409,409,timestamp_inferred,1788012784436219.000,276143.806571,201,202,-2.992509,1
410,410,camera_timecode_anchor,1788012784469645.000,276147.972244,202,202,-0.231303,1
411,411,timestamp_inferred,1788012784503070.000,276151.845965,202,203,-0.231303,1
412,412,camera_timecode_anchor,1788012784536495.000,276155.719686,203,203,-2.335947,0
413,413,timestamp_inferred,1788012784569920.500,276159.681433,203,204,-2.335947,0
414,414,camera_timecode_anchor,1788012784603346.000,276163.643180,204,204,-2.973499,1
415,415,timestamp_inferred,1788012784636777.500,276167.693691,204,205,-2.973499,1
416,416,camera_timecode_anchor,1788012784670209.000,276171.744202,205,205,-2.131646,1
417,417,timestamp_inferred,1788012784703634.500,276175.746915,205,206,-2.131646,1
418,418,camera_timecode_anchor,1788012784737060.000,276179.749628,206,206,-2.086431,1
419,419,timestamp_inferred,1788012784770485.000,276183.836373,206,207,-2.086431,1
420,420,camera_timecode_anchor,1788012784803910.000,276187.923118,207,207,-0.640681,1
421,421,timestamp_inferred,1788012784837336.500,276192.030085,207,208,-0.640681,1
422,422,camera_timecode_anchor,1788012784870763.000,276196.137052,208,208,1.142101,0
423,423,timestamp_inferred,1788012784904185.500,276200.476604,208,209,1.142101,0
424,424,camera_timecode_anchor,1788012784937608.000,276204.816156,209,209,-1.532030,1
425,425,timestamp_inferred,1788012784971033.500,276208.640753,209,210,-1.532030,1
426,426,camera_timecode_anchor,1788012785004459.000,276212.465350,210,210,3.877918,1
427,427,timestamp_inferred,1788012785037886.000,276216.307435,210,211,3.877918,1
428,428,camera_timecode_anchor,1788012785071313.000,276220.149519,211,211,1.245991,1
429,429,timestamp_inferred,1788012785104737.000,276224.204847,211,212,1.245991,1
430,430,camera_timecode_anchor,1788012785138161.000,276228.260176,212,212,2.168131,1
431,431,timestamp_inferred,1788012785171587.500,276232.238248,212,213,2.168131,1
432,432,camera_timecode_anchor,1788012785205014.000,276236.216320,213,213,1.802664,0
433,433,timestamp_inferred,1788012785238445.000,276240.277080,213,214,1.802664,0
434,434,camera_timecode_anchor,1788012785271876.000,276244.337840,214,214,2.815330,1
435,435,timestamp_inferred,1788012785305297.500,276248.336678,214,215,2.815330,1
436,436,camera_timecode_anchor,1788012785338719.000,276252.335517,215,215,2.795976,1
437,437,timestamp_inferred,1788012785372144.500,276256.465885,215,216,2.795976,1
438,438,camera_timecode_anchor,1788012785405570.000,276260.596254,216,216,-3.364552,0
439,439,timestamp_inferred,1788012785438995.500,276264.602171,216,217,-3.364552,0
440,440,camera_timecode_anchor,1788012785472421.000,276268.608089,217,217,-3.265925,1
441,441,timestamp_inferred,1788012785505848.000,276272.608969,217,218,-3.265925,1
442,442,camera_timecode_anchor,1788012785539275.000,276276.609850,218,218,-3.251252,1
443,443,timestamp_inferred,1788012785572704.000,276280.670183,218,219,-3.251252,1
444,444,camera_timecode_anchor,1788012785606133.000,276284.730515,219,219,-2.245706,0
445,445,timestamp_inferred,1788012785639563.000,276288.693651,219,220,-2.245706,0
446,446,camera_timecode_anchor,1788012785672993.000,276292.656786,220,220,-2.860115,1
447,447,timestamp_inferred,1788012785706418.500,276296.686039,220,221,-2.860115,1
448,448,camera_timecode_anchor,1788012785739844.000,276300.715292,221,221,-2.372567,0
449,449,timestamp_inferred,1788012785773270.000,276304.776941,221,222,-2.372567,0
450,450,camera_timecode_anchor,1788012785806696.000,276308.838591,222,222,-1.345075,1
451,451,timestamp_inferred,1788012785840122.500,276312.857439,222,223,-1.345075,1
452,452,camera_timecode_anchor,1788012785873549.000,276316.876286,223,223,-1.030948,1
453,453,timestamp_inferred,1788012785906974.000,276321.152193,223,224,-1.030948,1
454,454,camera_timecode_anchor,1788012785940399.000,276325.428100,224,224,3.567502,1
455,455,timestamp_inferred,1788012785973825.000,276329.472544,224,225,3.567502,1
456,456,camera_timecode_anchor,1788012786007251.000,276333.516989,225,225,-4.025095,1
457,457,timestamp_inferred,1788012786040677.500,276337.544587,225,226,-4.025095,1
458,458,camera_timecode_anchor,1788012786074104.000,276341.572185,226,226,-3.565124,0
459,459,timestamp_inferred,1788012786107528.750,276344.498785,226,227,-3.565124,0
460,460,timestamp_inferred,1788012786140953.250,276347.425384,226,227,2.933194,1
461,461,camera_timecode_anchor,1788012786174378.000,276350.351983,227,227,2.933194,1
462,462,timestamp_inferred,1788012786207804.000,276354.304068,227,228,2.933194,1
463,463,camera_timecode_anchor,1788012786241230.000,276358.256152,228,228,2.134600,0
464,464,timestamp_inferred,1788012786274655.500,276362.290377,228,229,2.134600,0
465,465,camera_timecode_anchor,1788012786308081.000,276366.324602,229,229,2.705017,1
466,466,timestamp_inferred,1788012786341507.500,276370.421168,229,230,2.705017,1
467,467,camera_timecode_anchor,1788012786374934.000,276374.517733,230,230,-4.018888,1
468,468,timestamp_inferred,1788012786408359.000,276378.510671,230,231,-4.018888,1
469,469,camera_timecode_anchor,1788012786441784.000,276382.503609,231,231,-4.136592,0
470,470,timestamp_inferred,1788012786475210.500,276386.584323,231,232,-4.136592,0
471,471,camera_timecode_anchor,1788012786508637.000,276390.665038,232,232,-2.791351,1
472,472,timestamp_inferred,1788012786542063.000,276394.722376,232,233,-2.791351,1
473,473,camera_timecode_anchor,1788012786575489.000,276398.779713,233,233,-1.835721,1
474,474,timestamp_inferred,1788012786608915.500,276403.059132,233,234,-1.835721,1
475,475,camera_timecode_anchor,1788012786642342.000,276407.338551,234,234,2.821256,1
476,476,timestamp_inferred,1788012786675766.500,276411.350459,234,235,2.821256,1
477,477,camera_timecode_anchor,1788012786709191.000,276415.362368,235,235,3.019731,1
478,478,timestamp_inferred,1788012786742618.000,276419.625161,235,236,3.019731,1
479,479,camera_timecode_anchor,1788012786776045.000,276423.887954,236,236,-0.933713,0
480,480,timestamp_inferred,1788012786809471.000,276427.994356,236,237,-0.933713,0
481,481,camera_timecode_anchor,1788012786842897.000,276432.100757,237,237,0.839644,1
482,482,timestamp_inferred,1788012786876322.000,276435.940796,237,238,0.839644,1
483,483,camera_timecode_anchor,1788012786909747.000,276439.780834,238,238,-1.826382,1
484,484,timestamp_inferred,1788012786943172.500,276443.845461,238,239,-1.826382,1
485,485,camera_timecode_anchor,1788012786976598.000,276447.910087,239,239,-0.749272,1
486,486,timestamp_inferred,1788012787010020.000,276451.933681,239,240,-0.749272,1
487,487,camera_timecode_anchor,1788012787043442.000,276455.957275,240,240,-0.356045,1
488,488,timestamp_inferred,1788012787076869.000,276459.923769,240,241,-0.356045,1
489,489,camera_timecode_anchor,1788012787110296.000,276463.890263,241,241,-0.914479,0
490,490,timestamp_inferred,1788012787143722.500,276467.955497,241,242,-0.914479,0
491,491,camera_timecode_anchor,1788012787177149.000,276472.020731,242,242,0.172756,1
492,492,timestamp_inferred,1788012787210571.000,276476.079658,242,243,0.172756,1
493,493,camera_timecode_anchor,1788012787243993.000,276480.138585,243,243,1.154877,1
494,494,timestamp_inferred,1788012787277418.500,276484.236282,243,244,1.154877,1
495,495,camera_timecode_anchor,1788012787310844.000,276488.333979,244,244,2.783156,0
496,496,timestamp_inferred,1788012787344270.500,276492.251450,244,245,2.783156,0
497,497,camera_timecode_anchor,1788012787377697.000,276496.168921,245,245,1.407672,1
498,498,timestamp_inferred,1788012787411119.000,276500.005977,245,246,1.407672,1
499,499,camera_timecode_anchor,1788012787444541.000,276503.843033,246,246,-1.308055,1
500,500,timestamp_inferred,1788012787477966.500,276507.613332,246,247,-1.308055,1
501,501,camera_timecode_anchor,1788012787511392.000,276511.383631,247,247,3.196926,0
502,502,timestamp_inferred,1788012787544818.000,276516.022002,247,248,3.196926,0
503,503,camera_timecode_anchor,1788012787578244.000,276520.660372,248,248,-2.830232,1
504,504,timestamp_inferred,1788012787611670.500,276524.657191,248,249,-2.830232,1
505,505,camera_timecode_anchor,1788012787645097.000,276528.654010,249,249,-2.883252,0
506,506,timestamp_inferred,1788012787678522.000,276532.655083,249,250,-2.883252,0
507,507,camera_timecode_anchor,1788012787711947.000,276536.656156,250,250,-2.865366,1
508,508,timestamp_inferred,1788012787745370.000,276540.683132,250,251,-2.865366,1
509,509,camera_timecode_anchor,1788012787778793.000,276544.710108,251,251,-2.415768,1
510,510,timestamp_inferred,1788012787812215.500,276548.662073,251,252,-2.415768,1
511,511,camera_timecode_anchor,1788012787845638.000,276552.614038,252,252,-3.216348,1
512,512,timestamp_inferred,1788012787879059.000,276556.556599,252,253,-3.216348,1
513,513,camera_timecode_anchor,1788012787912480.000,276560.499160,253,253,-4.173668,1
514,514,timestamp_inferred,1788012787945902.500,276564.389366,253,254,-4.173668,1
515,515,camera_timecode_anchor,1788012787979325.000,276568.279572,254,254,2.329770,1
516,516,timestamp_inferred,1788012788012752.000,276572.048299,254,255,2.329770,1
517,517,camera_timecode_anchor,1788012788046179.000,276575.817027,255,255,-1.524779,1
518,518,timestamp_inferred,1788012788079600.500,276579.842046,255,256,-1.524779,1
519,519,camera_timecode_anchor,1788012788113022.000,276583.867065,256,256,-1.107790,1
520,520,timestamp_inferred,1788012788146444.000,276587.850287,256,257,-1.107790,1
521,521,camera_timecode_anchor,1788012788179866.000,276591.833509,257,257,-1.387428,0
522,522,timestamp_inferred,1788012788213287.500,276595.862293,257,258,-1.387428,0
523,523,camera_timecode_anchor,1788012788246709.000,276599.891077,258,258,-0.907690,1
524,524,timestamp_inferred,1788012788280131.500,276603.872494,258,259,-0.907690,1
525,525,camera_timecode_anchor,1788012788313554.000,276607.853912,259,259,-1.217403,0
526,526,timestamp_inferred,1788012788346977.000,276611.908834,259,260,-1.217403,0
527,527,camera_timecode_anchor,1788012788380400.000,276615.963756,260,260,-0.302032,1
528,528,timestamp_inferred,1788012788413826.000,276620.023241,260,261,-0.302032,1
529,529,camera_timecode_anchor,1788012788447252.000,276624.082725,261,261,0.689378,1
530,530,timestamp_inferred,1788012788480677.000,276628.085682,261,262,0.689378,1
531,531,camera_timecode_anchor,1788012788514102.000,276632.088639,262,262,0.738662,1
532,532,timestamp_inferred,1788012788547528.500,276636.129711,262,263,0.738662,1
533,533,camera_timecode_anchor,1788012788580955.000,276640.170783,263,263,1.423188,0
534,534,timestamp_inferred,1788012788614381.000,276644.116220,263,264,1.423188,0
535,535,camera_timecode_anchor,1788012788647807.000,276648.061658,264,264,0.513813,1
536,536,timestamp_inferred,1788012788681233.000,276652.066869,264,265,0.513813,1
537,537,camera_timecode_anchor,1788012788714659.000,276656.072080,265,265,0.600668,1
538,538,timestamp_inferred,1788012788748081.500,276660.135047,265,266,0.600668,1
